item_code;carton_length_cm;carton_width_cm;carton_height_cm;units_per_carton;cartons_per_slot;max_fit;item_initial_inventory;item_initial_inventory/max_fit
11030128001;21;19;20;12;31;372;5;0.01344086
11030183001;34;26;13;12;22;264;1;0.003787879
11030183002;34;26;13;12;22;264;9;0.034090909
11031011002;22;18;19;12;33;396;22;0.055555556
11031022001;40;15;17;12;24;288;9;0.03125
11031040001;23;17;24;12;27;324;7;0.021604938
11031901001;30;29;27;6;10;60;9;0.15
11031907001;39;20;21;12;15;180;10;0.055555556
11031908001;26;20;22;12;22;264;6;0.022727273
11031917001;28;22;19;12;21;252;6;0.023809524
11031918001;31;25;26;12;12;144;16;0.111111111
11032002001;43;24;23;36;10;360;2;0.005555556
11032003002;38;25;20;12;13;156;9;0.057692308
11032006001;46;29;23;12;8;96;13;0.135416667
11032008001;43;23;22;36;11;396;4;0.01010101
11032011001;48;22;23;12;10;120;2;0.016666667
11032014002;47;32;24;24;7;168;19;0.113095238
11032015001;43;23;12;12;21;252;4;0.015873016
11032017001;46;35;46;12;3;36;6;0.166666667
11032021001;37;36;18;12;10;120;33;0.275
11032024001;46;36;28;24;5;120;4;0.033333333
11032026001;42;28;34;24;6;144;3;0.020833333
11032027001;46;29;22;12;8;96;22;0.229166667
11032028001;46;35;47;12;3;36;23;0.638888889
11032031001;47;25;25;24;8;192;1;0.005208333
11032035001;46;26;24;24;8;192;6;0.03125
11032036001;50;38;20;24;6;144;2;0.013888889
11032037001;53;39;21;24;5;120;2;0.016666667
11032043001;43;25;18;12;13;156;1;0.006410256
11032218001;45;34;22;12;7;84;8;0.095238095
11032220001;46;29;22;12;8;96;1;0.010416667
11032221001;47;25;24;12;9;108;1;0.009259259
11032222002;57;27;23;12;7;84;2;0.023809524
11040001001;28;25;27;12;13;156;31;0.198717949
11040003001;29;21;29;12;14;168;26;0.154761905
11040004001;28;25;27;12;13;156;4;0.025641026
11040006001;36;27;30;12;8;96;4;0.041666667
11040007001;41;20;29;12;10;120;6;0.05
11040008001;29;21;29;12;14;168;6;0.035714286
11040009001;36;25;29;12;9;108;5;0.046296296
11040010001;36;21;29;12;11;132;1;0.007575758
11040011001;38;27;33;4;7;28;3;0.107142857
11040018001;33;25;28;12;11;132;8;0.060606061
11040020001;36;23;28;12;10;120;5;0.041666667
11040023001;34;23;29;12;11;132;2;0.015151515
11040025001;32;26;28;12;10;120;3;0.025
11040026001;45;24;33;4;7;28;3;0.107142857
11040027001;32;26;28;12;10;120;2;0.016666667
11040029001;38;20;28;12;11;132;6;0.045454545
11040029002;39;21;30;12;10;120;4;0.033333333
11040030001;34;26;29;12;9;108;3;0.027777778
11040035001;36;26;29;12;9;108;3;0.027777778
11040039001;34;22;29;12;11;132;4;0.03030303
11040040001;34;22;25;12;13;156;3;0.019230769
11040044001;37;33;29;18;7;126;1;0.007936508
11040046001;39;34;28;12;6;72;2;0.027777778
11040047001;39;34;28;12;6;72;2;0.027777778
11040057001;27;23;27;12;15;180;6;0.033333333
11040060001;35;20;27;12;13;156;3;0.019230769
11040062001;41;21;28;12;10;120;6;0.05
11041002001;33;20;34;24;11;264;6;0.022727273
11041005001;33;19;17;12;23;276;2;0.007246377
11041007001;27;17;28;12;19;228;4;0.01754386
11041009001;27;17;28;12;19;228;6;0.026315789
11041013001;38;27;20;12;12;144;4;0.027777778
11041014001;32;25;11;12;28;336;3;0.008928571
11041017001;37;35;17;24;11;264;3;0.011363636
11041019001;40;14;20;10;22;220;3;0.013636364
11041024001;26;18;21;12;25;300;3;0.01
11041027001;38;34;18;24;10;240;3;0.0125
11041031001;27;18;21;12;24;288;1;0.003472222
11041999004;41;14;18;10;24;240;1;0.004166667
11042001001;42;27;28;12;8;96;4;0.041666667
11042002001;31;24;20;12;17;204;2;0.009803922
11042003001;40;28;20;36;11;396;11;0.027777778
11042005001;36;28;28;12;9;108;6;0.055555556
11042006001;29;23;19;12;20;240;30;0.125
11042007001;34;25;27;12;11;132;1;0.007575758
11042008001;29;25;27;10;13;130;1;0.007692308
11042009001;28;19;21;12;22;264;3;0.011363636
11042010001;35;27;27;12;9;108;12;0.111111111
11042011001;35;27;29;12;9;108;12;0.111111111
11042015001;37;26;17;24;15;360;5;0.013888889
11042017001;43;27;29;12;7;84;13;0.154761905
11042020001;36;32;29;18;7;126;3;0.023809524
11042022001;41;28;29;12;7;84;15;0.178571429
11042023001;35;18;25;12;16;192;7;0.036458333
11042027001;25;20;20;12;25;300;5;0.016666667
11042028001;42;28;29;12;7;84;14;0.166666667
11042030001;39;24;27;12;10;120;4;0.033333333
11050002001;34;30;28;12;8;96;17;0.177083333
11050003001;30;30;31;6;9;54;6;0.111111111
11050004001;36;21;30;4;11;44;6;0.136363636
11050005001;31;29;25;12;11;132;6;0.045454545
11050006001;28;27;20;12;16;192;8;0.041666667
11050008001;43;31;30;12;6;72;2;0.027777778
11050009001;33;22;26;10;13;130;2;0.015384615
11050010001;37;25;32;4;8;32;2;0.0625
11050011001;30;23;28;12;13;156;1;0.006410256
11050017001;36;22;30;4;10;40;11;0.275
11050019002;44;24;27;12;8;96;1;0.010416667
11050020001;37;30;28;12;8;96;3;0.03125
11050022001;40;26;30;12;8;96;1;0.010416667
11050025001;41;22;26;12;10;120;9;0.075
11050029001;42;24;25;12;10;120;2;0.016666667
11050031001;33;30;28;12;9;108;2;0.018518519
11050032001;41;23;26;12;10;120;12;0.1
11050033001;35;23;32;4;9;36;30;0.833333333
11050035001;41;28;33;4;6;24;2;0.083333333
11050037001;38;23;32;4;9;36;2;0.055555556
11050038001;39;29;26;12;8;96;1;0.010416667
11050039001;38;24;32;4;8;32;18;0.5625
11050046001;43;25;34;4;6;24;4;0.166666667
11050047001;32;20;30;8;13;104;2;0.019230769
11050049001;33;18;22;12;19;228;2;0.00877193
11050052001;46;23;27;12;8;96;1;0.010416667
11050053001;40;28;24;12;9;108;3;0.027777778
11050055001;39;29;27;12;8;96;10;0.104166667
11050059001;42;25;30;12;8;96;2;0.020833333
11050061001;43;23;27;12;9;108;1;0.009259259
11050062001;43;23;26;12;9;108;8;0.074074074
11050063001;47;24;29;12;7;84;1;0.011904762
11050064001;36;22;32;4;10;40;18;0.45
11050068001;40;23;25;6;11;66;3;0.045454545
11050074001;35;31;29;12;8;96;3;0.03125
11050076001;37;23;32;4;9;36;11;0.305555556
11050077001;39;27;32;4;7;28;5;0.178571429
11050078001;38;22;25;10;12;120;4;0.033333333
11050087001;34;27;20;12;13;156;6;0.038461538
11050097001;40;24;32;4;8;32;12;0.375
11050098001;40;24;24;12;11;132;1;0.007575758
11050101001;37;26;19;12;13;156;9;0.057692308
11050102001;34;28;28;12;9;108;1;0.009259259
11050103001;34;27;28;12;9;108;4;0.037037037
11050104001;31;30;23;12;11;132;2;0.015151515
11050111001;42;23;26;12;10;120;2;0.016666667
11050123001;45;22;31;3;8;24;1;0.041666667
11050129001;39;24;25;12;10;120;2;0.016666667
11050129002;39;24;25;12;10;120;3;0.025
11050131001;40;26;29;12;8;96;2;0.020833333
11050140002;22;16;20;12;36;432;2;0.00462963
11051002001;43;25;18;12;13;156;5;0.032051282
11051003001;25;18;15;12;37;444;2;0.004504505
11051004001;44;19;32;12;9;108;1;0.009259259
11051006001;50;34;18;12;8;96;2;0.020833333
11051007001;43;25;19;12;12;144;3;0.020833333
11051009001;26;17;13;12;44;528;2;0.003787879
11051012001;30;24;17;12;20;240;6;0.025
11051013001;48;26;19;12;10;120;2;0.016666667
11051016001;43;34;18;12;9;108;2;0.018518519
11051019001;42;25;25;12;9;108;1;0.009259259
11051030001;41;37;26;12;6;72;2;0.027777778
11051032001;46;28;21;6;9;54;2;0.037037037
11051037001;29;22;12;12;33;396;8;0.02020202
11051039001;44;33;14;12;12;144;12;0.083333333
11051044001;40;29;32;4;6;24;10;0.416666667
11051056001;33;25;15;12;20;240;3;0.0125
11051999001;21;18;19;12;35;420;7;0.016666667
11061001001;42;39;30;30;5;150;6;0.04
11061005001;40;24;19;26;13;338;25;0.073964497
11061008001;39;22;12;15;24;360;8;0.022222222
11061011001;54;25;38;30;4;120;33;0.275
11061015001;40;23;12;16;23;368;4;0.010869565
11061016001;41;27;18;30;12;360;30;0.083333333
11061023001;54;25;38;30;4;120;7;0.058333333
11061024001;41;27;18;30;12;360;3;0.008333333
11061027001;27;22;24;18;17;306;2;0.006535948
11061028001;40;16;12;16;33;528;2;0.003787879
11061030001;41;28;17;30;13;390;4;0.01025641
11061031001;38;29;24;28;9;252;3;0.011904762
11061049001;42;28;28;24;7;168;4;0.023809524
11061050001;41;38;30;30;5;150;6;0.04
11061051001;41;38;30;30;5;150;2;0.013333333
11061052001;42;38;30;20;5;100;1;0.01
11061053001;42;38;30;20;5;100;2;0.02
11061054001;40;28;18;24;12;288;6;0.020833333
11061055002;42;39;30;24;5;120;6;0.05
11061070001;42;39;30;20;5;100;7;0.07
11061071001;42;39;30;20;5;100;6;0.06
11062004001;46;35;21;25;7;175;10;0.057142857
11062015001;50;25;20;30;10;300;1;0.003333333
11062019001;51;42;18;36;6;216;1;0.00462963
11062023001;39;38;30;20;5;100;2;0.02
11062025001;43;39;32;20;4;80;1;0.0125
11070001001;41;28;27;24;8;192;7;0.036458333
11070003001;28;21;26;12;16;192;1;0.005208333
11070004001;44;30;28;24;6;144;9;0.0625
11070006001;35;27;21;24;12;288;10;0.034722222
11070007001;41;27;27;24;8;192;18;0.09375
11070011001;27;21;25;12;17;204;12;0.058823529
11070012001;44;29;28;24;7;168;1;0.005952381
11070013001;44;29;27;24;7;168;1;0.005952381
11070014001;43;30;27;24;7;168;2;0.011904762
11070015001;43;29;27;24;7;168;6;0.035714286
11070016001;54;38;27;24;4;96;2;0.020833333
11070018001;54;38;27;24;4;96;2;0.020833333
11070019001;27;21;26;12;17;204;3;0.014705882
11070027001;44;29;27;24;7;168;3;0.017857143
11070029001;41;27;26;24;8;192;1;0.005208333
11070030001;34;26;13;12;22;264;10;0.037878788
11070034001;40;27;26;24;9;216;6;0.027777778
11070037001;40;39;13;24;12;288;1;0.003472222
11070040001;43;39;26;24;5;120;1;0.008333333
11070042001;43;39;26;24;5;120;7;0.058333333
11070045001;43;29;28;24;7;168;16;0.095238095
11070046001;36;28;22;24;11;264;1;0.003787879
11070050001;41;21;26;20;11;220;2;0.009090909
11070051001;47;33;25;24;6;144;8;0.055555556
11070054001;44;29;27;24;7;168;4;0.023809524
11070062001;43;28;28;24;7;168;1;0.005952381
11070063001;43;28;28;24;7;168;2;0.011904762
11071001001;38;26;20;12;12;144;2;0.013888889
11071002001;24;21;23;12;21;252;8;0.031746032
11071004001;26;24;20;12;20;240;8;0.033333333
11071005001;20;16;11;60;72;4320;2;0.000462963
11071008001;39;32;18;96;11;1056;1;0.00094697
11071009001;40;26;23;12;10;120;1;0.008333333
11071011001;46;34;26;24;6;144;1;0.006944444
11071012001;20;20;14;12;45;540;4;0.007407407
11071013001;28;22;25;24;16;384;7;0.018229167
11071014001;22;21;23;30;23;690;4;0.005797101
11071018001;30;27;21;12;14;168;2;0.011904762
11071032001;26;26;20;12;18;216;2;0.009259259
11071033001;57;35;20;24;6;144;2;0.013888889
11071034001;44;40;22;24;6;144;2;0.013888889
11071035001;53;45;21;24;5;120;1;0.008333333
11071898001;40;26;23;12;10;120;9;0.075
11071902001;43;28;15;12;14;168;1;0.005952381
11071909001;30;10;24;12;35;420;5;0.011904762
11071911001;44;30;18;24;10;240;1;0.004166667
11071916001;17;15;9;12;111;1332;9;0.006756757
11072001001;51;39;15;12;8;96;6;0.0625
11072004001;32;30;16;12;16;192;5;0.026041667
11072005001;48;27;27;12;7;84;1;0.011904762
11072008001;32;23;23;12;15;180;14;0.077777778
11072011001;59;44;23;24;4;96;5;0.052083333
11072012002;50;38;17;24;7;168;2;0.011904762
11072013001;40;28;23;24;9;216;5;0.023148148
11072017001;54;41;14;12;8;96;6;0.0625
11072019001;37;27;28;12;9;108;1;0.009259259
11072036001;42;34;10;12;17;204;3;0.014705882
11072897001;33;27;24;12;11;132;1;0.007575758
11072902001;44;30;24;24;8;192;1;0.005208333
11072903001;49;37;15;12;9;108;2;0.018518519
11072905001;40;27;20;12;11;132;10;0.075757576
11072906001;44;36;29;24;5;120;3;0.025
11073001001;41;18;23;12;15;180;2;0.011111111
11073002001;43;27;23;12;9;108;5;0.046296296
11073006001;39;25;10;24;26;624;4;0.006410256
11073012001;38;25;10;24;26;624;7;0.011217949
11073025001;25;24;12;12;35;420;6;0.014285714
11073032001;41;26;15;24;15;360;1;0.002777778
11073039001;25;24;12;12;35;420;4;0.00952381
11073899001;36;30;24;24;9;216;2;0.009259259
11073900001;29;20;10;12;43;516;1;0.001937984
11073901001;42;27;19;12;11;132;3;0.022727273
11073902001;35;31;13;12;18;216;2;0.009259259
11073905001;39;37;16;24;11;264;2;0.007575758
11073907001;26;24;13;12;31;372;104;0.279569892
11074001001;24;22;11;10;43;430;6;0.013953488
11074003001;36;21;25;24;13;312;4;0.012820513
11074005001;45;17;23;12;14;168;24;0.142857143
11074007001;32;24;26;12;12;144;12;0.083333333
11074012001;30;24;26;12;13;156;5;0.032051282
11074015002;36;21;25;24;13;312;8;0.025641026
11074018001;45;17;23;12;14;168;6;0.035714286
11074019001;24;22;11;10;43;430;7;0.01627907
11074020001;31;23;26;12;13;156;5;0.032051282
11074022001;31;23;23;12;15;180;3;0.016666667
11074027001;30;24;26;12;13;156;1;0.006410256
11074031001;31;23;23;12;15;180;7;0.038888889
11074045002;24;23;11;10;41;410;4;0.009756098
11074046001;24;22;11;10;43;430;5;0.011627907
11074047001;24;22;11;10;43;430;1;0.002325581
11074048001;24;22;11;10;43;430;30;0.069767442
11074059001;34;20;24;24;15;360;6;0.016666667
11074060005;24;22;11;10;43;430;6;0.013953488
11075001001;27;22;26;12;16;192;19;0.098958333
11075002001;52;26;27;24;6;144;16;0.111111111
11075003001;47;33;27;24;6;144;1;0.006944444
11075004001;36;35;28;36;7;252;10;0.03968254
11075006001;48;23;19;24;12;288;12;0.041666667
11075013001;27;23;27;30;15;450;5;0.011111111
11075039001;52;32;34;24;4;96;20;0.208333333
11076883001;19;15;17;12;52;624;11;0.017628205
11076886001;19;14;16;12;59;708;7;0.009887006
11076890001;17;13;16;12;72;864;2;0.002314815
11076896001;18;13;19;12;57;684;2;0.002923977
11076928001;19;14;16;12;59;708;3;0.004237288
11100001001;37;30;32;4;7;28;2;0.071428571
11100003001;37;30;28;4;8;32;3;0.09375
11100005001;57;44;8;1;12;12;1;0.083333333
11100007001;50;34;22;6;6;36;13;0.361111111
11100008001;38;31;28;4;7;28;1;0.035714286
11100010001;38;31;28;4;7;28;9;0.321428571
11100011001;38;31;28;4;7;28;13;0.464285714
11100015001;37;30;28;4;8;32;4;0.125
11100017001;38;31;28;4;7;28;1;0.035714286
11100018001;39;33;26;4;7;28;1;0.035714286
11100019001;39;33;26;4;7;28;26;0.928571429
11100021001;38;31;28;4;7;28;8;0.285714286
11100107001;39;31;27;4;7;28;52;1.857142857
11100108001;39;32;28;4;7;28;71;2.535714286
11100112001;55;44;8;1;13;13;44;3.384615385
11101002001;50;24;25;9;8;72;5;0.069444444
11101013001;43;31;18;6;10;60;4;0.066666667
11101014001;36;33;20;6;10;60;6;0.1
11101021001;37;35;17;6;11;66;1;0.015151515
11101023001;39;28;22;6;10;60;1;0.016666667
11101028001;36;25;23;6;12;72;8;0.111111111
11101029001;36;25;23;6;12;72;6;0.083333333
11101034001;40;30;22;6;9;54;22;0.407407407
11101036001;35;36;17;6;11;66;4;0.060606061
11101038001;37;35;17;6;11;66;10;0.151515152
11101039001;35;37;18;6;10;60;24;0.4
11101055001;36;25;23;6;12;72;1;0.013888889
11102002001;31;31;21;20;12;240;3;0.0125
11102003001;34;31;19;20;12;240;4;0.016666667
11102004001;32;30;20;20;13;260;6;0.023076923
11102007001;36;19;22;12;16;192;35;0.182291667
11102012001;38;33;24;6;8;48;6;0.125
11102013001;37;24;23;24;12;288;14;0.048611111
11102014001;31;29;21;20;13;260;2;0.007692308
11102017001;34;31;20;20;12;240;7;0.029166667
11102043001;42;32;22;6;8;48;3;0.0625
11103001001;44;23;29;4;8;32;6;0.1875
11103002001;36;19;34;4;10;40;7;0.175
11103005001;38;25;29;6;9;54;51;0.944444444
11103007001;39;32;31;6;6;36;6;0.166666667
11103008001;40;27;34;4;6;24;46;1.916666667
11103011003;53;32;15;6;10;60;23;0.383333333
11103011004;53;32;15;6;10;60;13;0.216666667
11103015001;35;26;31;6;9;54;2;0.037037037
11103018001;36;34;32;6;6;36;8;0.222222222
11103019001;44;26;32;4;6;24;8;0.333333333
11103021001;30;26;28;6;11;66;9;0.136363636
11103022001;41;29;32;6;6;36;4;0.111111111
11103023001;47;27;36;4;5;20;1;0.05
11103027001;40;24;31;6;8;48;3;0.0625
11103035001;41;22;31;4;9;36;2;0.055555556
11103039001;30;37;31;6;7;42;11;0.261904762
11103040001;41;26;32;4;7;28;4;0.142857143
11103045001;38;25;26;12;10;120;2;0.016666667
11103046001;35;27;31;6;8;48;1;0.020833333
11103047001;35;27;31;6;8;48;6;0.125
11103051001;30;26;28;6;11;66;6;0.090909091
11103052001;40;34;32;6;5;30;39;1.3
11103054001;39;24;31;6;8;48;24;0.5
11103058001;29;26;28;6;12;72;102;1.416666667
11103062001;39;24;30;6;9;54;192;3.555555556
11103065001;32;32;31;6;8;48;7;0.145833333
11103067001;39;24;32;4;8;32;2;0.0625
11103068001;40;34;32;6;5;30;25;0.833333333
11103069001;34;26;31;6;9;54;6;0.111111111
11103070001;35;26;31;6;9;54;1;0.018518519
11103074001;36;33;32;6;6;36;1;0.027777778
11103076001;35;27;31;6;8;48;1;0.020833333
11103078001;44;23;29;4;8;32;8;0.25
11103084001;30;26;28;6;11;66;1;0.015151515
11103085001;35;27;30;6;8;48;2;0.041666667
11103086002;37;33;33;6;6;36;2;0.055555556
11103088001;46;26;36;4;5;20;1;0.05
11103090001;42;29;32;6;6;36;2;0.055555556
11103092001;38;30;30;6;7;42;2;0.047619048
11103094001;40;28;28;6;8;48;4;0.083333333
11103096001;36;33;32;6;6;36;10;0.277777778
11103098001;36;33;32;6;6;36;3;0.083333333
11103099001;35;31;33;6;7;42;2;0.047619048
11103100001;44;24;30;4;8;32;6;0.1875
11103102002;44;24;30;4;8;32;1;0.03125
11103106001;39;25;30;6;8;48;8;0.166666667
11103108001;38;28;28;8;8;64;1;0.015625
11103110001;39;25;30;6;8;48;3;0.0625
11103111001;39;25;30;6;8;48;7;0.145833333
11103112001;46;22;33;4;7;28;1;0.035714286
11103113001;46;22;33;4;7;28;4;0.142857143
11103114001;34;26;30;6;9;54;1;0.018518519
11103115001;46;22;33;4;7;28;2;0.071428571
11103118001;39;24;29;6;9;54;5;0.092592593
11103123001;32;32;31;6;8;48;2;0.041666667
11103128001;37;25;32;6;8;48;3;0.0625
11103132001;36;34;32;6;6;36;13;0.361111111
11103134001;46;25;32;4;6;24;1;0.041666667
11103135001;50;24;31;4;6;24;1;0.041666667
11103136001;36;25;32;6;8;48;1;0.020833333
11103137001;36;25;32;6;8;48;3;0.0625
11103155001;41;26;32;4;7;28;3;0.107142857
11103156001;35;27;31;6;8;48;3;0.0625
11103157001;36;28;32;6;7;42;14;0.333333333
11103176001;45;26;35;4;6;24;6;0.25
11103187001;31;30;28;6;9;54;1;0.018518519
11103188001;37;27;30;6;8;48;3;0.0625
11103188002;37;27;30;6;8;48;4;0.083333333
11103191001;33;33;30;8;7;56;4;0.071428571
11103196001;38;31;32;6;6;36;2;0.055555556
11103206001;42;22;25;6;11;66;3;0.045454545
11103211001;42;22;25;6;11;66;4;0.060606061
11103212001;40;29;30;8;7;56;6;0.107142857
11103220001;39;32;31;6;6;36;7;0.194444444
11103224001;39;24;32;4;8;32;12;0.375
11103233001;43;32;31;4;5;20;5;0.25
11103244002;39;24;32;4;8;32;7;0.21875
11103256001;40;40;19;4;8;32;2;0.0625
11103262001;39;24;32;4;8;32;19;0.59375
11103270002;39;33;29;6;6;36;2;0.055555556
11103280001;40;22;29;9;9;81;2;0.024691358
11103283001;38;24;31;6;9;54;7;0.12962963
11103289001;38;25;29;6;9;54;3;0.055555556
11103296001;48;25;33;8;6;48;5;0.104166667
11103313001;33;27;29;12;9;108;5;0.046296296
11103314001;26;22;26;12;17;204;3;0.014705882
11103317001;29;25;28;6;12;72;3;0.041666667
11103321001;30;32;32;6;8;48;13;0.270833333
11103321002;30;32;32;6;8;48;5;0.104166667
11103322001;30;32;32;6;8;48;5;0.104166667
11103323001;39;24;35;4;7;28;15;0.535714286
11103346001;38;25;29;6;9;54;4;0.074074074
11103350001;44;28;32;6;6;36;7;0.194444444
11103354001;37;28;27;6;9;54;5;0.092592593
11103361001;38;28;28;8;8;64;33;0.515625
11103365001;39;20;36;4;9;36;8;0.222222222
11103370001;39;20;36;4;9;36;13;0.361111111
11103375001;35;27;30;6;8;48;10;0.208333333
11103377001;38;27;14;6;17;102;3;0.029411765
11103380001;38;27;14;6;17;102;7;0.068627451
11103884002;37;30;32;6;7;42;4;0.095238095
11103884003;37;30;32;6;7;42;25;0.595238095
11104001001;36;34;32;6;6;36;3;0.083333333
11104005001;46;24;27;12;8;96;17;0.177083333
11104006001;35;32;29;12;7;84;1;0.011904762
11110006001;42;30;32;6;6;36;3;0.083333333
11110007001;42;30;32;6;6;36;1;0.027777778
11110013001;35;33;31;6;7;42;10;0.238095238
11110014001;41;27;30;4;7;28;1;0.035714286
11110016001;41;27;31;4;7;28;1;0.035714286
11110018001;35;26;31;6;9;54;5;0.092592593
11110026001;41;27;31;4;7;28;3;0.107142857
11110028001;35;26;31;6;9;54;1;0.018518519
11110029001;35;26;31;6;9;54;1;0.018518519
11110032001;36;34;33;6;6;36;1;0.027777778
11110065001;41;27;30;4;7;28;3;0.107142857
11110066001;35;26;31;6;9;54;3;0.055555556
11110077003;34;18;14;50;29;1450;27;0.01862069
11110078003;27;25;27;10;13;130;6;0.046153846
11110082001;38;24;29;6;9;54;1;0.018518519
11110083001;39;26;33;4;7;28;3;0.107142857
11110085001;38;24;28;6;9;54;1;0.018518519
11110086001;39;26;32;4;7;28;6;0.214285714
11110088002;38;26;33;4;7;28;2;0.071428571
11110089001;38;24;28;6;9;54;3;0.055555556
11110090001;38;24;28;6;9;54;5;0.092592593
11110091001;39;26;32;4;7;28;4;0.142857143
11110093001;38;24;28;6;9;54;1;0.018518519
11110094001;39;26;32;4;7;28;1;0.035714286
11110095001;38;24;28;6;9;54;3;0.055555556
11111004001;38;26;28;12;9;108;2;0.018518519
11111007001;33;26;33;4;9;36;2;0.055555556
11111008001;36;26;30;6;9;54;4;0.074074074
11111011001;33;22;32;6;10;60;7;0.116666667
11111012001;35;27;33;4;8;32;2;0.0625
11111013001;41;37;27;12;6;72;1;0.013888889
11111015001;30;25;33;6;10;60;1;0.016666667
11111017001;39;28;32;4;7;28;4;0.142857143
11111019001;36;25;33;4;8;32;13;0.40625
11111021001;32;23;31;6;11;66;37;0.560606061
11111022001;29;26;33;6;10;60;3;0.05
11111023001;26;18;26;6;20;120;1;0.008333333
11111025001;37;25;31;6;8;48;1;0.020833333
11111030001;39;28;34;4;6;24;2;0.083333333
11111033001;39;24;32;4;8;32;2;0.0625
11111037001;45;22;30;6;8;48;2;0.041666667
11111050001;41;22;35;3;8;24;2;0.083333333
11112001001;43;24;25;12;9;108;1;0.009259259
11112004001;37;28;31;6;7;42;3;0.071428571
11112005001;32;30;31;6;8;48;2;0.041666667
