item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
10030007001;380,0;380;full_horizon_lead_time_percentile_n_plus_one;;313;21;21;19,8;19;0,8000000000000007
10030008001;168,0;168;full_horizon_lead_time_percentile_n_plus_one;;35;18;18;17,1;17;0,10000000000000142
10030013001;562,8000000000001;563;full_horizon_lead_time_percentile_n_plus_one;;196;21;21;19,8;19;0,8000000000000007
10030014001;136,8;137;full_horizon_lead_time_percentile_n_plus_one;;92;21;21;19,8;19;0,8000000000000007
10030015001;96,80000000000004;97;full_horizon_lead_time_percentile_n_plus_one;;45;21;21;19,8;19;0,8000000000000007
10030017001;58,19999999999999;59;full_horizon_lead_time_percentile_n_plus_one;;17;13;13;12,6;12;0,5999999999999996
10030018001;64,0;64;full_horizon_lead_time_percentile_n_plus_one;;53;21;21;19,8;19;0,8000000000000007
10030019001;115,2000000000001;116;full_horizon_lead_time_percentile_n_plus_one;;26;20;20;18,900000000000002;18;0,9000000000000021
10030020001;21,60000000000001;22;full_horizon_lead_time_percentile_n_plus_one;;5;21;21;19,8;19;0,8000000000000007
10030021001;27,200000000000003;28;full_horizon_lead_time_percentile_n_plus_one;;14;21;21;19,8;19;0,8000000000000007
10030022001;107,2;108;full_horizon_lead_time_percentile_n_plus_one;;44;21;21;19,8;19;0,8000000000000007
10030046001;186,40000000000003;187;full_horizon_lead_time_percentile_n_plus_one;;74;21;21;19,8;19;0,8000000000000007
10030048001;404,00000000000006;405;full_horizon_lead_time_percentile_n_plus_one;;307;21;21;19,8;19;0,8000000000000007
10030049001;53,60000000000001;54;full_horizon_lead_time_percentile_n_plus_one;;42;21;21;19,8;19;0,8000000000000007
10031001001;1518,0000000000005;1519;full_horizon_lead_time_percentile_n_plus_one;;404;21;21;19,8;19;0,8000000000000007
10031003001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
10031004001;195,20000000000002;196;full_horizon_lead_time_percentile_n_plus_one;;70;21;21;19,8;19;0,8000000000000007
10031007001;80,80000000000003;81;full_horizon_lead_time_percentile_n_plus_one;;50;21;21;19,8;19;0,8000000000000007
10031011001;84,80000000000003;85;full_horizon_lead_time_percentile_n_plus_one;;50;21;21;19,8;19;0,8000000000000007
10031012001;48,0;48;full_horizon_lead_time_percentile_n_plus_one;;28;19;19;18,0;18;0,0
10031013001;865,2;866;full_horizon_lead_time_percentile_n_plus_one;;393;21;21;19,8;19;0,8000000000000007
10031015001;28,800000000000068;29;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
10031017001;364,80000000000007;365;full_horizon_lead_time_percentile_n_plus_one;;96;21;21;19,8;19;0,8000000000000007
10031019001;75,2;76;full_horizon_lead_time_percentile_n_plus_one;;44;21;21;19,8;19;0,8000000000000007
10031023001;27,60000000000001;28;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
10031026001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;10;19;19;18,0;18;0,0
10031031001;392,80000000000007;393;full_horizon_lead_time_percentile_n_plus_one;;192;21;21;19,8;19;0,8000000000000007
10031033001;366,4;367;full_horizon_lead_time_percentile_n_plus_one;;167;21;21;19,8;19;0,8000000000000007
10031899001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;7;5;5;5,4;5;0,0
10031901001;72,2;73;full_horizon_lead_time_percentile_n_plus_one;;62;21;21;19,8;19;0,8000000000000007
10031909001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
10031910001;938,4000000000001;939;full_horizon_lead_time_percentile_n_plus_one;;208;21;21;19,8;19;0,8000000000000007
10031911001;639,0000000000002;640;full_horizon_lead_time_percentile_n_plus_one;;102;20;20;18,900000000000002;18;0,9000000000000021
10032001001;94,80000000000003;95;full_horizon_lead_time_percentile_n_plus_one;;33;20;20;18,900000000000002;18;0,9000000000000021
10032004001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;3;7;7;7,2;7;0,0
10032006001;1767,6000000000004;1768;full_horizon_lead_time_percentile_n_plus_one;;372;21;21;19,8;19;0,8000000000000007
10032007001;7,6000000000000085;8;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
10032008001;465,6;466;full_horizon_lead_time_percentile_n_plus_one;;217;21;21;19,8;19;0,8000000000000007
10032011001;292,80000000000007;293;full_horizon_lead_time_percentile_n_plus_one;;89;21;21;19,8;19;0,8000000000000007
10032013001;867,6;868;full_horizon_lead_time_percentile_n_plus_one;;369;21;21;19,8;19;0,8000000000000007
10032014001;208,40000000000023;209;full_horizon_lead_time_percentile_n_plus_one;;44;20;20;18,900000000000002;18;0,9000000000000021
10032015001;116,80000000000001;117;full_horizon_lead_time_percentile_n_plus_one;;32;21;21;19,8;19;0,8000000000000007
10032019001;318,0;318;full_horizon_lead_time_percentile_n_plus_one;;102;21;21;19,8;19;0,8000000000000007
10032020001;36,0;36;full_horizon_lead_time_percentile_n_plus_one;;59;21;21;19,8;19;0,8000000000000007
10032023001;72,0;72;full_horizon_lead_time_percentile_n_plus_one;;6;8;8;8,1;8;0,0
10032046001;172,8;173;full_horizon_lead_time_percentile_n_plus_one;;58;21;21;19,8;19;0,8000000000000007
10032047001;810,0;810;full_horizon_lead_time_percentile_n_plus_one;;349;21;21;19,8;19;0,8000000000000007
10032048001;31,60000000000001;32;full_horizon_lead_time_percentile_n_plus_one;;12;20;20;18,900000000000002;18;0,9000000000000021
10032055001;154,8;155;full_horizon_lead_time_percentile_n_plus_one;;86;21;21;19,8;19;0,8000000000000007
10032059001;22,800000000000026;23;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
10032064001;388,2000000000004;389;full_horizon_lead_time_percentile_n_plus_one;;75;20;20;18,900000000000002;18;0,9000000000000021
10033001001;144,0;144;full_horizon_lead_time_percentile_n_plus_one;;26;21;21;19,8;19;0,8000000000000007
10033004001;1056,0000000000002;1057;full_horizon_lead_time_percentile_n_plus_one;;407;21;21;19,8;19;0,8000000000000007
10033010001;184,20000000000002;185;full_horizon_lead_time_percentile_n_plus_one;;79;21;21;19,8;19;0,8000000000000007
10033012001;44,80000000000001;45;full_horizon_lead_time_percentile_n_plus_one;;13;18;18;17,1;17;0,10000000000000142
10033013001;363,20000000000005;364;full_horizon_lead_time_percentile_n_plus_one;;209;21;21;19,8;19;0,8000000000000007
10033014001;140,8;141;full_horizon_lead_time_percentile_n_plus_one;;69;21;21;19,8;19;0,8000000000000007
10033015001;316,0;316;full_horizon_lead_time_percentile_n_plus_one;;210;21;21;19,8;19;0,8000000000000007
10033018001;847,2000000000002;848;full_horizon_lead_time_percentile_n_plus_one;;383;21;21;19,8;19;0,8000000000000007
10033020001;47,20000000000002;48;full_horizon_lead_time_percentile_n_plus_one;;31;20;20;18,900000000000002;18;0,9000000000000021
10033022001;18,900000000000002;19;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
10033023001;69,60000000000005;70;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
10033026001;62,00000000000001;63;full_horizon_lead_time_percentile_n_plus_one;;34;21;21;19,8;19;0,8000000000000007
10033028001;219,6;220;full_horizon_lead_time_percentile_n_plus_one;;77;20;20;18,900000000000002;18;0,9000000000000021
10033029001;40,800000000000026;41;full_horizon_lead_time_percentile_n_plus_one;;3;12;12;11,700000000000001;11;0,7000000000000011
10033031001;12,400000000000002;13;full_horizon_lead_time_percentile_n_plus_one;;8;10;10;9,9;9;0,9000000000000004
10033033001;16,800000000000004;17;full_horizon_lead_time_percentile_n_plus_one;;6;11;11;10,8;10;0,8000000000000007
10033034001;122,40000000000002;123;full_horizon_lead_time_percentile_n_plus_one;;62;21;21;19,8;19;0,8000000000000007
10033038001;57,80000000000001;58;full_horizon_lead_time_percentile_n_plus_one;;49;21;21;19,8;19;0,8000000000000007
10033041001;399,6;400;full_horizon_lead_time_percentile_n_plus_one;;235;21;21;19,8;19;0,8000000000000007
10033044001;34,2;35;full_horizon_lead_time_percentile_n_plus_one;;70;21;21;19,8;19;0,8000000000000007
10033053001;67,6;68;full_horizon_lead_time_percentile_n_plus_one;;54;21;21;19,8;19;0,8000000000000007
10033056001;168,00000000000006;169;full_horizon_lead_time_percentile_n_plus_one;;62;20;20;18,900000000000002;18;0,9000000000000021
10033057001;568,0000000000001;569;full_horizon_lead_time_percentile_n_plus_one;;240;21;21;19,8;19;0,8000000000000007
10033062001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
10033064001;645,6;646;full_horizon_lead_time_percentile_n_plus_one;;266;21;21;19,8;19;0,8000000000000007
10033065001;124,80000000000003;125;full_horizon_lead_time_percentile_n_plus_one;;73;21;21;19,8;19;0,8000000000000007
10033068001;597,6;598;full_horizon_lead_time_percentile_n_plus_one;;160;21;21;19,8;19;0,8000000000000007
10033070001;416,0000000000001;417;full_horizon_lead_time_percentile_n_plus_one;;130;21;21;19,8;19;0,8000000000000007
10033075001;87,00000000000001;88;full_horizon_lead_time_percentile_n_plus_one;;95;21;21;19,8;19;0,8000000000000007
10034002001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;18;19;19;18,0;18;0,0
10034003001;610,8000000000001;611;full_horizon_lead_time_percentile_n_plus_one;;187;21;21;19,8;19;0,8000000000000007
10034007001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;28;20;20;18,900000000000002;18;0,9000000000000021
10034011001;307,20000000000005;308;full_horizon_lead_time_percentile_n_plus_one;;147;21;21;19,8;19;0,8000000000000007
10034013001;57,000000000000014;58;full_horizon_lead_time_percentile_n_plus_one;;13;10;10;9,9;9;0,9000000000000004
10034015001;24,60000000000001;25;full_horizon_lead_time_percentile_n_plus_one;;10;18;18;17,1;17;0,10000000000000142
10034016001;83,20000000000002;84;full_horizon_lead_time_percentile_n_plus_one;;18;21;21;19,8;19;0,8000000000000007
10034020001;169,20000000000002;170;full_horizon_lead_time_percentile_n_plus_one;;56;21;21;19,8;19;0,8000000000000007
10034022001;62,39999999999999;63;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
10034023001;33,60000000000002;34;full_horizon_lead_time_percentile_n_plus_one;;13;18;18;17,1;17;0,10000000000000142
10034025001;757,2;758;full_horizon_lead_time_percentile_n_plus_one;;260;21;21;19,8;19;0,8000000000000007
10034026001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;9;20;20;18,900000000000002;18;0,9000000000000021
10034031001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
10034033001;31,200000000000003;32;full_horizon_lead_time_percentile_n_plus_one;;23;21;21;19,8;19;0,8000000000000007
10034041001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;3;21;21;19,8;19;0,8000000000000007
10034042001;1142,4;1143;full_horizon_lead_time_percentile_n_plus_one;;450;21;21;19,8;19;0,8000000000000007
10034044001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
10034046001;32,0;32;full_horizon_lead_time_percentile_n_plus_one;;20;21;21;19,8;19;0,8000000000000007
10034049001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;7;19;19;18,0;18;0,0
10034050001;180,0;180;full_horizon_lead_time_percentile_n_plus_one;;41;21;21;19,8;19;0,8000000000000007
10034057001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;5;6;6;6,3;6;0,0
10034999001;446,40000000000003;447;full_horizon_lead_time_percentile_n_plus_one;;157;21;21;19,8;19;0,8000000000000007
10035001001;89,60000000000001;90;full_horizon_lead_time_percentile_n_plus_one;;61;21;21;19,8;19;0,8000000000000007
10035002001;60,599999999999994;61;full_horizon_lead_time_percentile_n_plus_one;;66;21;21;19,8;19;0,8000000000000007
10035003001;46,50000000000001;47;full_horizon_lead_time_percentile_n_plus_one;;23;20;20;18,900000000000002;18;0,9000000000000021
10035006001;135,6;136;full_horizon_lead_time_percentile_n_plus_one;;49;21;21;19,8;19;0,8000000000000007
10035011001;22,400000000000034;23;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
10035012001;108,0;108;full_horizon_lead_time_percentile_n_plus_one;;62;21;21;19,8;19;0,8000000000000007
10035013001;100,80000000000003;101;full_horizon_lead_time_percentile_n_plus_one;;37;21;21;19,8;19;0,8000000000000007
10035015001;290,40000000000003;291;full_horizon_lead_time_percentile_n_plus_one;;166;21;21;19,8;19;0,8000000000000007
10035021001;731,2;732;full_horizon_lead_time_percentile_n_plus_one;;184;21;21;19,8;19;0,8000000000000007
10035027001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;20;20;18,900000000000002;18;0,9000000000000021
10035028001;214,8;215;full_horizon_lead_time_percentile_n_plus_one;;90;21;21;19,8;19;0,8000000000000007
10035034001;886,8000000000001;887;full_horizon_lead_time_percentile_n_plus_one;;212;21;21;19,8;19;0,8000000000000007
10035035001;1864,8;1865;full_horizon_lead_time_percentile_n_plus_one;;425;21;21;19,8;19;0,8000000000000007
10035036001;29,400000000000013;30;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
10035041001;132,0;132;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
10035046001;7,6000000000000085;8;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
10040001001;44,40000000000001;45;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
10040002001;153,60000000000005;154;full_horizon_lead_time_percentile_n_plus_one;;38;21;21;19,8;19;0,8000000000000007
10040003001;357,6;358;full_horizon_lead_time_percentile_n_plus_one;;142;21;21;19,8;19;0,8000000000000007
10040004001;84,80000000000001;85;full_horizon_lead_time_percentile_n_plus_one;;221;21;21;19,8;19;0,8000000000000007
10040005001;640,8000000000001;641;full_horizon_lead_time_percentile_n_plus_one;;170;21;21;19,8;19;0,8000000000000007
10040008001;165,0;165;full_horizon_lead_time_percentile_n_plus_one;;82;21;21;19,8;19;0,8000000000000007
10040009001;141,60000000000002;142;full_horizon_lead_time_percentile_n_plus_one;;68;21;21;19,8;19;0,8000000000000007
10040010001;212,4000000000001;213;full_horizon_lead_time_percentile_n_plus_one;;65;20;20;18,900000000000002;18;0,9000000000000021
10040011001;87,99999999999997;88;full_horizon_lead_time_percentile_n_plus_one;;19;17;17;16,2;16;0,1999999999999993
10040014001;51,0;51;full_horizon_lead_time_percentile_n_plus_one;;6;14;14;13,5;13;0,5
10040015001;60,0;60;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
10040016001;126,00000000000009;127;full_horizon_lead_time_percentile_n_plus_one;;26;18;18;17,1;17;0,10000000000000142
10040017001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
10040018001;64,0;64;full_horizon_lead_time_percentile_n_plus_one;;37;21;21;19,8;19;0,8000000000000007
10040019001;33,6;34;full_horizon_lead_time_percentile_n_plus_one;;90;21;21;19,8;19;0,8000000000000007
10040020001;247,20000000000005;248;full_horizon_lead_time_percentile_n_plus_one;;70;21;21;19,8;19;0,8000000000000007
10040021001;50,400000000000006;51;full_horizon_lead_time_percentile_n_plus_one;;9;15;15;14,4;14;0,40000000000000036
10040022001;196,0;196;full_horizon_lead_time_percentile_n_plus_one;;42;21;21;19,8;19;0,8000000000000007
10040023001;328,8;329;full_horizon_lead_time_percentile_n_plus_one;;123;21;21;19,8;19;0,8000000000000007
10040024001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
10040025001;73,6;74;full_horizon_lead_time_percentile_n_plus_one;;218;21;21;19,8;19;0,8000000000000007
10040026001;88,0;88;full_horizon_lead_time_percentile_n_plus_one;;135;21;21;19,8;19;0,8000000000000007
10040027001;180,0;180;full_horizon_lead_time_percentile_n_plus_one;;33;20;20;18,900000000000002;18;0,9000000000000021
10040028001;11,200000000000003;12;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
10040031001;40,800000000000004;41;full_horizon_lead_time_percentile_n_plus_one;;4;15;15;14,4;14;0,40000000000000036
10040032001;556,8;557;full_horizon_lead_time_percentile_n_plus_one;;82;21;21;19,8;19;0,8000000000000007
10040033001;99,20000000000002;100;full_horizon_lead_time_percentile_n_plus_one;;59;21;21;19,8;19;0,8000000000000007
10040034001;52,0;52;full_horizon_lead_time_percentile_n_plus_one;;9;19;19;18,0;18;0,0
10040035001;40,800000000000026;41;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
10040037001;19,6;20;full_horizon_lead_time_percentile_n_plus_one;;54;21;21;19,8;19;0,8000000000000007
10040038001;32,0;32;full_horizon_lead_time_percentile_n_plus_one;;18;21;21;19,8;19;0,8000000000000007
10040039001;93,20000000000002;94;full_horizon_lead_time_percentile_n_plus_one;;271;21;21;19,8;19;0,8000000000000007
10040040001;29,200000000000003;30;full_horizon_lead_time_percentile_n_plus_one;;58;21;21;19,8;19;0,8000000000000007
10040041001;292,80000000000007;293;full_horizon_lead_time_percentile_n_plus_one;;60;21;21;19,8;19;0,8000000000000007
10040042001;23,6;24;full_horizon_lead_time_percentile_n_plus_one;;55;21;21;19,8;19;0,8000000000000007
10040044001;51,0;51;full_horizon_lead_time_percentile_n_plus_one;;7;7;7;7,2;7;0,0
10040048001;1097,5999999999997;1098;full_horizon_lead_time_percentile_n_plus_one;;13;13;13;12,6;12;0,5999999999999996
10040049001;47,20000000000002;48;full_horizon_lead_time_percentile_n_plus_one;;103;20;20;18,900000000000002;18;0,9000000000000021
10040050001;58,800000000000026;59;full_horizon_lead_time_percentile_n_plus_one;;20;20;20;18,900000000000002;18;0,9000000000000021
10040056001;27,60000000000001;28;full_horizon_lead_time_percentile_n_plus_one;;8;16;16;15,3;15;0,3000000000000007
10040062001;720,0;720;full_horizon_lead_time_percentile_n_plus_one;;247;21;21;19,8;19;0,8000000000000007
10040063001;859,2;860;full_horizon_lead_time_percentile_n_plus_one;;220;21;21;19,8;19;0,8000000000000007
10040066001;254,00000000000006;255;full_horizon_lead_time_percentile_n_plus_one;;57;20;20;18,900000000000002;18;0,9000000000000021
10040071001;80,0;80;full_horizon_lead_time_percentile_n_plus_one;;17;19;19;18,0;18;0,0
10040078001;20,0;20;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
10040079001;29,6;30;full_horizon_lead_time_percentile_n_plus_one;;58;21;21;19,8;19;0,8000000000000007
10040081001;156,0;156;full_horizon_lead_time_percentile_n_plus_one;;70;21;21;19,8;19;0,8000000000000007
10040082001;192,0;192;full_horizon_lead_time_percentile_n_plus_one;;13;9;9;9,0;9;0,0
10040094001;41,20000000000001;42;full_horizon_lead_time_percentile_n_plus_one;;77;21;21;19,8;19;0,8000000000000007
10040111001;81,60000000000001;82;full_horizon_lead_time_percentile_n_plus_one;;30;21;21;19,8;19;0,8000000000000007
10041001001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;3;19;19;18,0;18;0,0
10041003001;72,0;72;full_horizon_lead_time_percentile_n_plus_one;;32;21;21;19,8;19;0,8000000000000007
10041004001;110,40000000000002;111;full_horizon_lead_time_percentile_n_plus_one;;40;21;21;19,8;19;0,8000000000000007
